GameID,Game time,Result,Champion,Role,KillsPM,DeathsPM,AssistsPM,CSM,GPM,DPM,HPM,DTPM
23088,27.1,WIN,LeBlanc,MID,0.33210332103321033,0.03690036900369004,0.14760147601476015,9.3,485,567,169.2250922509225,374.46494464944647
23088,27.1,WIN,Aphelios,ADC,0.18450184501845018,0.0,0.25830258302583026,10.5,475,403,79.88929889298893,235.0922509225092
23088,27.1,WIN,Thresh,SUPPORT,0.0,0.07380073800738007,0.4797047970479705,1.0,258,128,16.494464944649447,270.5535055350553
23088,27.1,LOSS,Kennen,TOP,0.0,0.18450184501845018,0.14760147601476015,8.1,345,539,147.60147601476015,701.180811808118
23088,27.1,LOSS,Trundle,JUNGLE,0.0,0.07380073800738007,0.03690036900369004,5.2,268,115,592.9151291512915,972.619926199262
23088,27.1,LOSS,Galio,MID,0.11070110701107011,0.14760147601476015,0.03690036900369004,7.7,351,271,10.70110701107011,518.0073800738007
23088,27.1,LOSS,Kaisa,ADC,0.03690036900369004,0.11070110701107011,0.03690036900369004,8.6,349,184,17.933579335793358,347.859778597786
23088,27.1,LOSS,Sett,SUPPORT,0.0,0.11070110701107011,0.07380073800738007,1.4,201,155,24.059040590405903,377.23247232472323
23089,33.82,LOSS,Sett,TOP,0.05913660555884092,0.05913660555884092,0.26611472501478417,10.5,465,582,215.87817859254878,910.0236546422235
23089,33.82,LOSS,Sejuani,JUNGLE,0.05913660555884092,0.0,0.3548196333530455,5.3,332,296,294.5890005913661,1017.5931401537551
23089,33.82,LOSS,Zilean,MID,0.17740981667652275,0.0,0.3252513305736251,8.3,411,298,189.68066232998225,418.3619160260201
23089,33.82,LOSS,Miss Fortune,ADC,0.23654642223536368,0.05913660555884092,0.11827321111768184,11.4,526,803,3.932584269662921,356.889414547605
23089,33.82,LOSS,Yuumi,SUPPORT,0.05913660555884092,0.02956830277942046,0.5026611472501479,0.7,270,328,595.6238911886458,151.41927853341218
23089,33.82,WIN,Renekton,TOP,0.02956830277942046,0.08870490833826138,0.02956830277942046,9.6,372,323,140.27202838557068,833.1164991129509
23089,33.82,WIN,Olaf,JUNGLE,0.02956830277942046,0.11827321111768184,0.11827321111768184,4.9,293,159,220.04730928444707,943.9976345357776
23089,33.82,WIN,Azir,MID,0.02956830277942046,0.11827321111768184,0.02956830277942046,11.0,422,396,68.95328208160852,483.7965700768776
23089,33.82,WIN,Ezreal,ADC,0.05913660555884092,0.11827321111768184,0.02956830277942046,9.7,371,553,46.95446481371969,617.5635718509758
23089,33.82,WIN,Nami,SUPPORT,0.0,0.14784151389710232,0.11827321111768184,0.5,182,140,226.25665286812537,321.2596096984033
23090,42.4,WIN,Karma,TOP,0.0,0.07075471698113207,0.2358490566037736,7.3,336,440,98.13679245283019,314.22169811320754
23090,42.4,WIN,Trundle,JUNGLE,0.07075471698113207,0.07075471698113207,0.18867924528301888,4.4,288,258,549.4575471698114,912.6650943396227
